"id","isrc","name","popularity","duration_ms","disc_number","track_number","spotify_external_url","preview_url","api_href"
"5PTS8OtIfmauM8UbyZfJ2N","JPM201001944","戦線に駆けめぐる闘気 ~戦争BGM~","0","167133","1","67","https://open.spotify.com/track/5PTS8OtIfmauM8UbyZfJ2N","https://p.scdn.co/mp3-preview/3d754d1ccac90ca75e82c3135c39cda776d4dac8?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/5PTS8OtIfmauM8UbyZfJ2N"
"4vgjEevDM9pSa4PZgnvq2d","JPM201001946","形勢逆転! ~逆転劇イベントBGM~","0","195813","1","68","https://open.spotify.com/track/4vgjEevDM9pSa4PZgnvq2d","https://p.scdn.co/mp3-preview/4e333bda8605804e7b3d2a34f96e00dc1b07fa95?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/4vgjEevDM9pSa4PZgnvq2d"
"1TVJJ4Cnef2zrfZxEeor0Z","JPM201001984","喜びのテーマ ~イベントBGM~","0","250893","1","69","https://open.spotify.com/track/1TVJJ4Cnef2zrfZxEeor0Z","https://p.scdn.co/mp3-preview/26bbad0120c8e2a7c5a8f69d3fc0bfd65c851b3a?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/1TVJJ4Cnef2zrfZxEeor0Z"
"4BqzkeCTIiAQB5UYn7BRRE","JPM201001985","怒りの序曲 ~イベントBGM~","0","224613","1","70","https://open.spotify.com/track/4BqzkeCTIiAQB5UYn7BRRE","https://p.scdn.co/mp3-preview/ca45ab72a2dde24f202274e94b71ebdb99e86f19?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/4BqzkeCTIiAQB5UYn7BRRE"
"5uF5f3VM9NSZGRznMFpkIx","JPM201001986","失われし想い ~イベントBGM~","0","213213","1","71","https://open.spotify.com/track/5uF5f3VM9NSZGRznMFpkIx","https://p.scdn.co/mp3-preview/ce91772951402e25c3412a083944bfcf1eb656e0?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/5uF5f3VM9NSZGRznMFpkIx"
"5vQ2vVHy2q6mI9sufNgjFb","JPM201001987","あらわれし絆 ~イベントBGM~","0","147573","1","72","https://open.spotify.com/track/5vQ2vVHy2q6mI9sufNgjFb","https://p.scdn.co/mp3-preview/abcde85ee7f2b5f4b53ffaedb7d8b267225747b6?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/5vQ2vVHy2q6mI9sufNgjFb"
"762gWRT48jLDxlKsmMvFl0","JPM201001988","凍てついた気配 ~氷結洞BGM~","0","198573","1","73","https://open.spotify.com/track/762gWRT48jLDxlKsmMvFl0","https://p.scdn.co/mp3-preview/71a0c7636a3f9256d0dde3c964a80c2cffdb966f?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/762gWRT48jLDxlKsmMvFl0"
"26YA5y8T9tCCf0xYfBILXf","JPM201001989","結ばれし時の決戦 ~最終決戦BGM~","0","241773","1","74","https://open.spotify.com/track/26YA5y8T9tCCf0xYfBILXf","https://p.scdn.co/mp3-preview/314e4b3e053915cc584d4ce063801441c9ade93c?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/26YA5y8T9tCCf0xYfBILXf"
"3OkhDAsVYEIHqRnWooLtc3","JPM201001990","紡がれし百年の時 ~108星その後BGM~","0","574773","1","75","https://open.spotify.com/track/3OkhDAsVYEIHqRnWooLtc3","https://p.scdn.co/mp3-preview/602f51480e045880ea98000f95c9ebe79c4fd56c?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/3OkhDAsVYEIHqRnWooLtc3"
"2k27Kz7XDofGiVv0gH0BOo","JPM201001991","紡がれし絆の未来 ~エンドロールBGM~","0","514932","1","76","https://open.spotify.com/track/2k27Kz7XDofGiVv0gH0BOo","https://p.scdn.co/mp3-preview/26bdd6250ebc99470bb3ec014fb2318953d88a02?cid=2cd620d784d247ac9def2fbe55de1ad1","https://api.spotify.com/v1/tracks/2k27Kz7XDofGiVv0gH0BOo"
